"order_num","customer_no","order_date","order_time","store_name","order_amt"
"186531","a20802e6","2025-04-06","13:54:06","好健康保健股份有限公司分公司_48","192"
"112300","f5789a6d","2024-08-28","10:17:56","好健康保健股份有限公司分公司_328","18450"
"141892","0d24dd2b","2024-11-27","20:11:05","好健康保健股份有限公司分公司_81","269"
"49737","a9850d87","2024-02-15","13:53:31","好健康保健股份有限公司分公司_317","1901"
"134276","c99c69e9","2024-11-03","10:44:29","好健康保健股份有限公司分公司_74","99"
"30175","d816a747","2023-12-14","11:53:06","好健康保健股份有限公司分公司_86","860"
"20946","f9af9b60","2023-11-15","12:36:55","好健康保健股份有限公司分公司_7","272"
"189542","56c223c8","2025-04-14","13:32:27","好健康保健股份有限公司分公司_276","504"
"99576","8e80e1b1","2024-07-19","10:04:46","好健康保健股份有限公司分公司_74","860"
"112384","e9b197f4","2024-08-28","13:31:55","好健康保健股份有限公司分公司_219","840"
"198718","ec15511a","2025-05-12","11:42:41","好健康保健股份有限公司分公司_267","20161"
"133970","10a4a67f","2024-11-02","10:29:11","好健康保健股份有限公司分公司_16","959"
"70691","74753da0","2024-04-24","11:38:33","好健康保健股份有限公司分公司_320","1692"
"114955","970b55f1","2024-09-04","19:39:36","好健康保健股份有限公司分公司_208","14492"
"184657","de34e444","2025-03-31","19:00:47","好健康保健股份有限公司分公司_66","3080"
"223911","f09d68c1","2025-08-06","12:06:18","好健康保健股份有限公司分公司_329","220"
"186514","5089d610","2025-04-06","13:10:16","好健康保健股份有限公司分公司_315","245"
"178719","0dcfe9df","2025-03-14","18:47:20","好健康保健股份有限公司分公司_95","1282"
"224477","57aacec9","2025-08-08","09:12:22","好健康保健股份有限公司分公司_242","780"
"222929","96865031","2025-08-02","16:33:05","好健康保健股份有限公司分公司_45","34960"
"188440","9b10cc5e","2025-04-11","12:00:38","好健康保健股份有限公司分公司_131","3597"
"5241","af3039da","2023-09-20","19:53:18","好健康保健股份有限公司分公司_227","2284"
"122087","18d9c80b","2024-09-25","20:14:58","好健康保健股份有限公司分公司_254","39"
"58455","9dd05957","2024-03-14","13:56:42","好健康保健股份有限公司分公司_271","3930"
"137927","ebd5c235","2024-11-14","12:39:02","好健康保健股份有限公司分公司_33","2209"
"66856","ecb42dbb","2024-04-11","13:09:01","好健康保健股份有限公司分公司_267","4120"
"224371","404ccb1f","2025-08-07","17:24:00","好健康保健股份有限公司分公司_131","1024"
"213637","02713d6a","2025-06-29","17:05:49","好健康保健股份有限公司分公司_108","5850"
"221657","5487b255","2025-07-29","12:10:02","好健康保健股份有限公司分公司_243","2055"
"183265","63e86523","2025-03-27","16:52:54","好健康保健股份有限公司分公司_221","3960"
"39439","9318a4e4","2024-01-10","17:20:55","好健康保健股份有限公司分公司_25","297"
"116891","18ff5133","2024-09-10","15:01:15","好健康保健股份有限公司分公司_216","8800"
"12364","660af78a","2023-10-17","08:53:31","好健康保健股份有限公司分公司_240","19200"
"59236","978ba9b5","2024-03-16","20:17:03","好健康保健股份有限公司分公司_26","1620"
"74564","8d4bc045","2024-05-06","16:45:06","好健康保健股份有限公司分公司_254","2088"
"68045","387aac0f","2024-04-15","13:10:28","好健康保健股份有限公司分公司_12","169"
"210456","cda4d304","2025-06-19","13:17:25","好健康保健股份有限公司分公司_243","168"
"154889","2e9076f8","2024-12-31","11:08:33","好健康保健股份有限公司分公司_312","7132"
"52272","8564f94e","2024-02-23","10:55:45","好健康保健股份有限公司分公司_223","661"
"174084","fb897552","2025-03-01","10:43:23","好健康保健股份有限公司分公司_128","3240"
"43322","d628166a","2024-01-24","11:30:59","好健康保健股份有限公司分公司_109","12800"
"154880","2e9076f8","2024-12-31","11:03:16","好健康保健股份有限公司分公司_312","3435"
"63395","e2553640","2024-03-30","13:24:29","好健康保健股份有限公司分公司_106","1395"
"175120","463f5727","2025-03-04","11:55:53","好健康保健股份有限公司分公司_100","5200"
"225397","4094c256","2025-08-11","12:04:11","好健康保健股份有限公司分公司_10","194"
"3762","4ce71cd7","2023-09-14","21:22:04","好健康保健股份有限公司分公司_177","882"
"61431","432f2ac9","2024-03-24","11:34:23","好健康保健股份有限公司分公司_84","1791"
"71102","995ad47e","2024-04-25","15:34:57","好健康保健股份有限公司分公司_267","971"
"204852","393ae9d5","2025-06-02","11:17:38","好健康保健股份有限公司分公司_205","612"
"51860","87dd94be","2024-02-22","11:11:09","好健康保健股份有限公司分公司_177","675"
"151111","f364bacc","2024-12-21","11:54:38","好健康保健股份有限公司分公司_186","750"
"113200","cea21893","2024-08-30","17:22:15","好健康保健股份有限公司分公司_255","3500"
"176387","036edf71","2025-03-07","21:33:55","好健康保健股份有限公司分公司_43","716"
"157387","5e2c6d3f","2025-01-08","11:44:44","好健康保健股份有限公司分公司_71","276"
"144589","63c29959","2024-12-04","20:14:30","好健康保健股份有限公司分公司_128","2619"
"221702","0bd60f30","2025-07-29","14:37:12","好健康保健股份有限公司分公司_240","12100"
"203846","79de375f","2025-05-29","11:18:42","好健康保健股份有限公司分公司_159","4400"
"58678","8daa7992","2024-03-15","10:17:54","好健康保健股份有限公司分公司_103","1014"
"144256","e832ac6b","2024-12-04","11:14:40","好健康保健股份有限公司分公司_350","2204"
"31066","53be6e5f","2023-12-16","15:11:39","好健康保健股份有限公司分公司_124","10541"
"103560","a5ba9971","2024-08-01","15:48:49","好健康保健股份有限公司分公司_4","1590"
"133959","56518f1e","2024-11-02","10:09:10","好健康保健股份有限公司分公司_236","666"
"208223","2629b69b","2025-06-12","11:50:09","好健康保健股份有限公司分公司_119","5400"
"210515","93746d85","2025-06-19","15:27:48","好健康保健股份有限公司分公司_334","27728"
"58323","0e4ebd42","2024-03-14","00:40:40","好健康保健股份有限公司分公司_268","868"
"135946","2aaa9524","2024-11-07","20:48:21","好健康保健股份有限公司分公司_242","80"
"77965","c0a3500d","2024-05-16","16:13:32","好健康保健股份有限公司分公司_177","144"
"211244","d58ba797","2025-06-21","19:12:44","好健康保健股份有限公司分公司_131","2099"
"46393","a2dd218e","2024-02-03","10:45:34","好健康保健股份有限公司分公司_78","2236"
"5624","b91effdb","2023-09-22","13:34:29","好健康保健股份有限公司分公司_140","893"
"59717","223bf2d7","2024-03-18","17:33:23","好健康保健股份有限公司分公司_217","351"
"65947","7904c07c","2024-04-08","15:17:24","好健康保健股份有限公司分公司_65","1866"
"2515","fa8ce997","2023-09-10","18:59:13","好健康保健股份有限公司分公司_102","270"
"86184","a8037110","2024-06-10","16:29:17","好健康保健股份有限公司分公司_272","3100"
"205776","06fb6663","2025-06-05","08:48:52","好健康保健股份有限公司分公司_67","6270"
"182444","b264eb08","2025-03-25","14:50:04","好健康保健股份有限公司分公司_17","675"
"75215","718ee302","2024-05-08","14:21:28","好健康保健股份有限公司分公司_342","835"
"64254","c07147ac","2024-04-02","09:38:24","好健康保健股份有限公司分公司_59","274"
"225038","0ad0dbb3","2025-08-09","17:12:28","好健康保健股份有限公司分公司_71","1060"
"169975","f30f00e0","2025-02-17","10:47:34","好健康保健股份有限公司分公司_116","1844"
"135312","de2f617f","2024-11-06","08:44:55","好健康保健股份有限公司分公司_145","2000"
"161213","229390ae","2025-01-20","13:29:15","好健康保健股份有限公司分公司_148","2157"
"194536","73f17adf","2025-04-29","12:15:41","好健康保健股份有限公司分公司_184","98"
"114640","ce2566cc","2024-09-03","19:58:41","好健康保健股份有限公司分公司_178","2274"
"118464","32be571c","2024-09-15","10:23:35","好健康保健股份有限公司分公司_72","1337"
"210575","3ec5c49b","2025-06-19","17:53:25","好健康保健股份有限公司分公司_99","1700"
"37256","ec43153f","2024-01-03","13:55:48","好健康保健股份有限公司分公司_154","6600"
"18681","a311487c","2023-11-07","21:25:09","好健康保健股份有限公司分公司_275","374"
"160910","4209da1c","2025-01-19","14:20:15","好健康保健股份有限公司分公司_354","614"
"98676","8c498d20","2024-07-16","15:26:53","好健康保健股份有限公司分公司_274","7"
"148579","5a1c07f6","2024-12-14","10:35:49","好健康保健股份有限公司分公司_205","985"
"230439","6d2d1c1c","2025-08-29","16:55:38","好健康保健股份有限公司分公司_96","1360"
"103206","6b65b7ec","2024-07-31","17:45:31","好健康保健股份有限公司分公司_97","7673"
"105244","e5fc2489","2024-08-06","18:57:26","好健康保健股份有限公司分公司_329","1005"
"37873","901a8a2f","2024-01-05","15:37:52","好健康保健股份有限公司分公司_256","200"
"143573","bf0a90a5","2024-12-02","19:52:43","好健康保健股份有限公司分公司_117","7942"
"184506","963c808f","2025-03-31","14:59:46","好健康保健股份有限公司分公司_294","2492"
"119151","4ed737e8","2024-09-17","13:48:43","好健康保健股份有限公司分公司_36","903"
"27843","0d3f4e4b","2023-12-08","11:31:45","好健康保健股份有限公司分公司_117","1794"
"123377","f73adaab","2024-09-29","14:37:45","好健康保健股份有限公司分公司_120","14870"
"64386","969f176c","2024-04-02","16:03:36","好健康保健股份有限公司分公司_171","1770"
"156689","24829233","2025-01-06","08:05:16","好健康保健股份有限公司分公司_10","4800"
"71086","3ea0a681","2024-04-25","15:09:01","好健康保健股份有限公司分公司_71","2138"
"70289","a38f428f","2024-04-22","20:10:32","好健康保健股份有限公司分公司_286","919"
"218080","2b81c818","2025-07-15","15:42:44","好健康保健股份有限公司分公司_223","1205"
"179014","1c7a1079","2025-03-15","18:15:51","好健康保健股份有限公司分公司_315","2200"
"124817","ecd399a8","2024-10-04","11:08:47","好健康保健股份有限公司分公司_147","867"
"190456","a613f0bc","2025-04-16","16:40:18","好健康保健股份有限公司分公司_38","128"
"52951","d2fd0f4a","2024-02-25","11:46:52","好健康保健股份有限公司分公司_22","271"
"213919","a5035522","2025-06-30","16:13:11","好健康保健股份有限公司分公司_253","4260"
"75581","3c5ae66e","2024-05-09","14:12:41","好健康保健股份有限公司分公司_252","135"
"32963","172bfc82","2023-12-22","11:47:53","好健康保健股份有限公司分公司_258","9"
"27509","79817557","2023-12-07","14:28:48","好健康保健股份有限公司分公司_329","4295"
"177104","7bfd3991","2025-03-10","10:50:26","好健康保健股份有限公司分公司_65","1150"
"78219","75f9699b","2024-05-17","13:32:43","好健康保健股份有限公司分公司_271","3513"
"163866","9de0a5bf","2025-01-27","18:16:38","好健康保健股份有限公司分公司_145","331"
"126188","5b605774","2024-10-08","13:48:45","好健康保健股份有限公司分公司_217","2019"
"119928","5634e9ee","2024-09-19","16:00:36","好健康保健股份有限公司分公司_90","505"
"169635","b89d51d2","2025-02-15","21:36:54","好健康保健股份有限公司分公司_274","191"
"229452","a218468a","2025-08-26","11:18:51","好健康保健股份有限公司分公司_47","488"
"91774","00f6e7bd","2024-06-25","17:06:01","好健康保健股份有限公司分公司_153","59"
"216855","0bf616f2","2025-07-10","21:37:38","好健康保健股份有限公司分公司_326","1006"
"192662","3938b996","2025-04-23","12:12:51","好健康保健股份有限公司分公司_240","1496"
"17308","ab3fb9e9","2023-11-03","12:52:15","好健康保健股份有限公司分公司_326","549"
"164946","d8526488","2025-02-01","16:25:05","好健康保健股份有限公司分公司_217","955"
"90416","5fbc3cd2","2024-06-21","19:44:37","好健康保健股份有限公司分公司_120","8374"
"184037","ffd4600a","2025-03-29","19:41:28","好健康保健股份有限公司分公司_143","1968"
"98330","1cc6c26c","2024-07-15","15:33:12","好健康保健股份有限公司分公司_267","882"
"111418","1e61edfe","2024-08-25","18:41:00","好健康保健股份有限公司分公司_277","1350"
"630","197f6067","2023-09-03","15:09:14","好健康保健股份有限公司分公司_351","258"
"119834","e86a3db2","2024-09-19","13:09:31","好健康保健股份有限公司分公司_252","2496"
"38476","c0807742","2024-01-07","17:19:53","好健康保健股份有限公司分公司_356","183"
"134135","68aa3aee","2024-11-02","15:37:08","好健康保健股份有限公司分公司_264","790"
"225104","1c8e08e1","2025-08-09","20:59:59","好健康保健股份有限公司分公司_36","859"
"220981","a605e442","2025-07-26","14:01:42","好健康保健股份有限公司分公司_241","245"
"39761","73840861","2024-01-11","15:18:08","好健康保健股份有限公司分公司_236","794"
"183373","5e65ad32","2025-03-27","20:02:02","好健康保健股份有限公司分公司_118","3960"
"152688","c90093f5","2024-12-25","15:40:39","好健康保健股份有限公司分公司_108","1512"
"137694","ca00216d","2024-11-13","16:15:27","好健康保健股份有限公司分公司_86","4023"
"216537","20fcaf4b","2025-07-10","07:20:13","好健康保健股份有限公司分公司_100","57"
"171659","6a27ebd6","2025-02-21","22:14:03","好健康保健股份有限公司分公司_217","703"
"219118","1d366532","2025-07-19","18:37:47","好健康保健股份有限公司分公司_217","896"
"213081","21911b02","2025-06-27","18:20:28","好健康保健股份有限公司分公司_173","1700"
"147314","40bbb2be","2024-12-11","11:15:25","好健康保健股份有限公司分公司_145","1455"
"43003","c0d1b774","2024-01-22","21:11:31","好健康保健股份有限公司分公司_217","205"
"205656","74fee05a","2025-06-04","17:13:13","好健康保健股份有限公司分公司_304","3870"
"230693","f52a9636","2025-08-30","13:58:01","好健康保健股份有限公司分公司_289","2500"
"207328","cf192a9d","2025-06-09","19:34:30","好健康保健股份有限公司分公司_308","633"
"28210","75d156e4","2023-12-09","09:34:49","好健康保健股份有限公司分公司_93","3574"
"2408","0a6adf90","2023-09-10","14:47:20","好健康保健股份有限公司分公司_296","1470"
"214491","57e5077c","2025-07-02","12:10:51","好健康保健股份有限公司分公司_316","62"
"129390","ec6980dd","2024-10-18","12:31:49","好健康保健股份有限公司分公司_254","189"
"43231","b716fc30","2024-01-23","18:50:11","好健康保健股份有限公司分公司_142","3470"
"165019","ce4f5070","2025-02-01","20:36:45","好健康保健股份有限公司分公司_57","492"
"87724","667e6d1d","2024-06-14","15:24:37","好健康保健股份有限公司分公司_290","90"
"161613","f9753b60","2025-01-21","14:50:37","好健康保健股份有限公司分公司_39","1696"
"208858","3575225a","2025-06-14","12:17:56","好健康保健股份有限公司分公司_178","3360"
"89712","4fc4e986","2024-06-20","08:17:46","好健康保健股份有限公司分公司_252","863"
"39649","144c6232","2024-01-11","11:48:00","好健康保健股份有限公司分公司_217","201"
"2301","1f064793","2023-09-10","09:45:08","好健康保健股份有限公司分公司_252","2790"
"218","d6b3c8ad","2023-09-01","19:27:42","好健康保健股份有限公司分公司_259","69"
"215942","ce7d4cf3","2025-07-07","18:45:28","好健康保健股份有限公司分公司_40","1901"
"141028","38f616eb","2024-11-25","08:29:07","好健康保健股份有限公司分公司_270","93"
"16903","8c0fc999","2023-11-02","09:51:32","好健康保健股份有限公司分公司_95","6273"
"164771","e0e202aa","2025-02-01","06:55:24","好健康保健股份有限公司分公司_268","93"
"110009","51f8586b","2024-08-21","16:16:56","好健康保健股份有限公司分公司_317","811"
"56006","f902b767","2024-03-06","13:53:51","好健康保健股份有限公司分公司_222","126"
"214226","96865031","2025-07-01","12:26:48","好健康保健股份有限公司分公司_148","642"
"108691","39e6f863","2024-08-17","12:50:50","好健康保健股份有限公司分公司_282","479"
"105733","9fdcad3c","2024-08-08","11:20:33","好健康保健股份有限公司分公司_91","746"
"88209","f8ff10fa","2024-06-15","20:19:56","好健康保健股份有限公司分公司_106","8040"
"115984","0583809d","2024-09-07","16:15:36","好健康保健股份有限公司分公司_229","535"
"7622","c5293851","2023-09-29","10:37:16","好健康保健股份有限公司分公司_299","925"
"150857","c5aa5330","2024-12-20","15:25:01","好健康保健股份有限公司分公司_35","516"
"85566","7fa3a6c4","2024-06-08","17:43:36","好健康保健股份有限公司分公司_64","1219"
"228314","e8951ff2","2025-08-21","17:50:34","好健康保健股份有限公司分公司_16","116"
"11358","b4b4a9a0","2023-10-13","11:58:30","好健康保健股份有限公司分公司_217","239"
"86151","a1319abe","2024-06-10","15:25:26","好健康保健股份有限公司分公司_120","9000"
"117018","2c261a88","2024-09-10","19:30:40","好健康保健股份有限公司分公司_46","2215"
"45742","994aa8de","2024-02-01","10:25:02","好健康保健股份有限公司分公司_271","399"
"16466","54995941","2023-10-31","21:20:10","好健康保健股份有限公司分公司_176","334"
"156036","a34b5e8e","2025-01-03","16:55:55","好健康保健股份有限公司分公司_145","1785"
"124747","e2c30508","2024-10-03","17:47:21","好健康保健股份有限公司分公司_268","504"
"219477","5ed80ae6","2025-07-21","14:02:00","好健康保健股份有限公司分公司_51","2200"
"63017","ab778004","2024-03-29","12:54:01","好健康保健股份有限公司分公司_83","1960"
"207996","58c1d27e","2025-06-11","16:44:45","好健康保健股份有限公司分公司_164","137"
"163762","f3e42685","2025-01-27","15:29:03","好健康保健股份有限公司分公司_43","678"
"36921","62d59ab1","2024-01-02","11:21:40","好健康保健股份有限公司分公司_154","140"
"139870","4d953957","2024-11-20","18:07:16","好健康保健股份有限公司分公司_222","78"
"217219","eaaef7e2","2025-07-12","11:23:43","好健康保健股份有限公司分公司_127","646"
"147168","e3d44927","2024-12-10","20:13:03","好健康保健股份有限公司分公司_217","980"
"61128","8a689d76","2024-03-23","09:18:59","好健康保健股份有限公司分公司_138","59"
"174803","972f1625","2025-03-03","14:41:00","好健康保健股份有限公司分公司_23","870"
"60264","38d4b631","2024-03-20","14:14:16","好健康保健股份有限公司分公司_86","2412"
"49221","e85933b9","2024-02-13","14:52:45","好健康保健股份有限公司分公司_7","454"
"52165","64bb569f","2024-02-22","19:56:51","好健康保健股份有限公司分公司_241","1254"
"131408","af5b0730","2024-10-24","13:30:52","好健康保健股份有限公司分公司_217","546"
"57434","b667fbf8","2024-03-11","10:49:08","好健康保健股份有限公司分公司_72","522"
"124705","dbdba62e","2024-10-03","15:41:44","好健康保健股份有限公司分公司_86","1423"
"156777","9f45eb44","2025-01-06","11:55:00","好健康保健股份有限公司分公司_185","1350"
"191489","d38edacc","2025-04-19","15:36:27","好健康保健股份有限公司分公司_170","1550"
"56801","ab1a0209","2024-03-08","19:52:29","好健康保健股份有限公司分公司_315","1199"
"196454","b0727e07","2025-05-05","09:33:53","好健康保健股份有限公司分公司_191","5521"
"78709","ef5dbaa7","2024-05-18","20:01:07","好健康保健股份有限公司分公司_102","568"
"179902","14523275","2025-03-18","15:06:35","好健康保健股份有限公司分公司_145","1017"
"206352","528f3640","2025-06-06","17:17:26","好健康保健股份有限公司分公司_100","2000"
"50204","2fa7dbd5","2024-02-16","19:06:14","好健康保健股份有限公司分公司_102","225"
"161593","5fff8438","2025-01-21","13:45:25","好健康保健股份有限公司分公司_83","2416"
"127102","a2a313a9","2024-10-11","11:33:48","好健康保健股份有限公司分公司_164","1962"
"218543","bd2d230b","2025-07-17","15:16:42","好健康保健股份有限公司分公司_242","1240"
"120044","03590742","2024-09-19","19:24:18","好健康保健股份有限公司分公司_26","2060"
"228893","90dc48dd","2025-08-23","19:28:34","好健康保健股份有限公司分公司_22","2200"
"222553","ce0ec3a8","2025-08-01","11:27:22","好健康保健股份有限公司分公司_145","899"
"217188","c3daba8b","2025-07-12","09:55:14","好健康保健股份有限公司分公司_177","7300"
"200379","134b26bc","2025-05-17","10:48:02","好健康保健股份有限公司分公司_177","4468"
"218955","27b0ab60","2025-07-19","09:50:07","好健康保健股份有限公司分公司_138","5601"
"204317","3384518f","2025-05-30","18:47:03","好健康保健股份有限公司分公司_24","179"
"26824","abd2524c","2023-12-05","19:00:36","好健康保健股份有限公司分公司_248","1627"
"152208","66501723","2024-12-24","13:27:34","好健康保健股份有限公司分公司_263","3551"
"110451","a688a116","2024-08-22","17:45:12","好健康保健股份有限公司分公司_347","318"
"201039","e9f612d2","2025-05-19","16:37:51","好健康保健股份有限公司分公司_240","227"
"20331","471ced9e","2023-11-13","12:45:31","好健康保健股份有限公司分公司_240","2400"
"78821","97d27244","2024-05-19","12:31:23","好健康保健股份有限公司分公司_36","3979"
"122666","bf0a90a5","2024-09-27","14:01:30","好健康保健股份有限公司分公司_117","2010"
"104065","f27465fb","2024-08-03","10:06:18","好健康保健股份有限公司分公司_28","923"
"93905","6a02fc6f","2024-07-01","09:17:14","好健康保健股份有限公司分公司_240","2078"
"150086","fcd54e6a","2024-12-18","14:40:56","好健康保健股份有限公司分公司_165","21909"
"139673","7555ea24","2024-11-20","09:40:02","好健康保健股份有限公司分公司_256","1915"
"40316","79f6441c","2024-01-13","13:03:18","好健康保健股份有限公司分公司_111","1620"
"158525","7b11d358","2025-01-11","15:52:07","好健康保健股份有限公司分公司_145","890"
"74794","d4d66cda","2024-05-07","11:01:52","好健康保健股份有限公司分公司_128","1332"
"101343","60f76c74","2024-07-25","15:53:21","好健康保健股份有限公司分公司_86","398"
"96066","95363836","2024-07-08","18:38:35","好健康保健股份有限公司分公司_259","627"
"178066","6a40a6e9","2025-03-12","19:16:02","好健康保健股份有限公司分公司_351","2496"
"32843","fa3d9c18","2023-12-21","20:34:20","好健康保健股份有限公司分公司_200","2960"
"123304","9861d15b","2024-09-29","12:18:35","好健康保健股份有限公司分公司_85","499"
"151652","652b775d","2024-12-23","09:30:36","好健康保健股份有限公司分公司_90","3239"
"21014","b080326b","2023-11-15","15:55:15","好健康保健股份有限公司分公司_246","2684"
"92667","ef8299c4","2024-06-27","20:06:38","好健康保健股份有限公司分公司_3","2200"
"116442","6194dec1","2024-09-09","10:42:54","好健康保健股份有限公司分公司_24","1433"
"116795","d4fef94e","2024-09-10","12:21:15","好健康保健股份有限公司分公司_91","3240"
"178616","cdc85cae","2025-03-14","14:28:22","好健康保健股份有限公司分公司_217","380"
"221745","5fe49bc7","2025-07-29","16:57:28","好健康保健股份有限公司分公司_217","422"
"86823","b714c2b7","2024-06-12","13:26:09","好健康保健股份有限公司分公司_25","3162"
"114190","19c5928e","2024-09-02","18:49:04","好健康保健股份有限公司分公司_107","2382"
"34687","62751555","2023-12-27","12:17:53","好健康保健股份有限公司分公司_62","2448"
"136878","e98a1194","2024-11-11","09:01:05","好健康保健股份有限公司分公司_12","2785"
"62280","5634e9ee","2024-03-27","09:40:28","好健康保健股份有限公司分公司_90","1"
"199479","2d787d0f","2025-05-14","15:38:09","好健康保健股份有限公司分公司_203","454"
"148508","f3e52a8d","2024-12-13","20:57:56","好健康保健股份有限公司分公司_108","270"
"52454","22ad6f89","2024-02-23","16:18:02","好健康保健股份有限公司分公司_252","177"
"230225","a95fe952","2025-08-28","19:07:39","好健康保健股份有限公司分公司_128","2200"
"163843","c7ae8bf2","2025-01-27","17:45:33","好健康保健股份有限公司分公司_255","3485"
"141286","ac09f57e","2024-11-25","20:00:15","好健康保健股份有限公司分公司_39","177"
"130904","208ea91f","2024-10-22","20:34:44","好健康保健股份有限公司分公司_24","187"
"155335","bf474f48","2024-12-31","20:53:15","好健康保健股份有限公司分公司_221","10137"
"20061","35dc870d","2023-11-12","10:45:40","好健康保健股份有限公司分公司_89","118"
"60316","d7c6c31c","2024-03-20","16:42:41","好健康保健股份有限公司分公司_217","505"
"146614","b6c80276","2024-12-09","18:37:05","好健康保健股份有限公司分公司_117","15112"
"81981","3eaeb257","2024-05-30","12:30:52","好健康保健股份有限公司分公司_34","2990"
"123517","538c17c9","2024-09-29","22:24:42","好健康保健股份有限公司分公司_252","2864"
"225421","456abf1f","2025-08-11","12:49:29","好健康保健股份有限公司分公司_267","594"
"11161","e9b197f4","2023-10-12","16:23:29","好健康保健股份有限公司分公司_219","9400"
"316","e5930824","2023-09-02","10:59:21","好健康保健股份有限公司分公司_124","900"
"157179","38e75eaa","2025-01-07","15:29:21","好健康保健股份有限公司分公司_111","4375"
"47285","3c778721","2024-02-06","11:35:38","好健康保健股份有限公司分公司_289","11"
"146107","0e6cf5a1","2024-12-08","14:26:42","好健康保健股份有限公司分公司_52","451"
"228591","f5498207","2025-08-22","18:35:59","好健康保健股份有限公司分公司_229","1350"
"128869","4d7a64c2","2024-10-16","20:34:55","好健康保健股份有限公司分公司_108","2200"
"6519","dc91ee94","2023-09-25","20:05:13","好健康保健股份有限公司分公司_26","824"
"145503","1ccdc908","2024-12-06","19:25:46","好健康保健股份有限公司分公司_200","3378"
"114903","833d3150","2024-09-04","17:50:32","好健康保健股份有限公司分公司_187","6200"
"130323","f62c6ae3","2024-10-21","11:48:27","好健康保健股份有限公司分公司_120","2000"
"7483","6e8ba948","2023-09-28","18:54:45","好健康保健股份有限公司分公司_290","528"
"144238","7b46c66e","2024-12-04","10:45:17","好健康保健股份有限公司分公司_271","884"
"113238","ae88c074","2024-08-30","19:35:26","好健康保健股份有限公司分公司_23","114"
"81021","bef27bf9","2024-05-27","11:57:42","好健康保健股份有限公司分公司_154","155"
"27159","9400f4c0","2023-12-06","17:41:52","好健康保健股份有限公司分公司_329","1890"
"32973","931a127d","2023-12-22","12:07:31","好健康保健股份有限公司分公司_297","50"
"117930","e1347d9b","2024-09-13","12:59:59","好健康保健股份有限公司分公司_26","2200"
"6394","9c1c5272","2023-09-25","14:58:11","好健康保健股份有限公司分公司_97","1382"
"141166","42dfe799","2024-11-25","14:17:50","好健康保健股份有限公司分公司_133","1450"
"146032","10aceeb4","2024-12-08","12:21:34","好健康保健股份有限公司分公司_7","11990"
"81337","882254c4","2024-05-28","09:46:51","好健康保健股份有限公司分公司_71","2780"
"58953","770a9ccc","2024-03-16","09:22:18","好健康保健股份有限公司分公司_24","1950"
"230131","cf58744f","2025-08-28","16:15:09","好健康保健股份有限公司分公司_143","862"
"217600","31535b48","2025-07-13","20:45:39","好健康保健股份有限公司分公司_43","2435"
"200902","b8c525aa","2025-05-19","10:47:16","好健康保健股份有限公司分公司_118","1010"
"78886","eba08b0d","2024-05-19","14:49:03","好健康保健股份有限公司分公司_47","2284"
"196477","8a65d376","2025-05-05","10:51:14","好健康保健股份有限公司分公司_145","1240"
"77881","aea18a6f","2024-05-16","12:14:41","好健康保健股份有限公司分公司_329","3200"
"89329","9e232e38","2024-06-19","10:38:10","好健康保健股份有限公司分公司_282","5235"
"120163","61a2ffdd","2024-09-20","11:18:17","好健康保健股份有限公司分公司_347","2540"
"119365","86e476b1","2024-09-18","11:40:52","好健康保健股份有限公司分公司_57","429"
"92393","196cd35b","2024-06-27","12:02:40","好健康保健股份有限公司分公司_230","830"
"176500","68cd8fd2","2025-03-08","11:37:58","好健康保健股份有限公司分公司_264","1306"
"30248","e44a67d0","2023-12-14","14:48:00","好健康保健股份有限公司分公司_308","1000"
"28690","6822d912","2023-12-10","13:02:13","好健康保健股份有限公司分公司_217","537"
"75434","7c54a47d","2024-05-09","09:07:16","好健康保健股份有限公司分公司_291","3130"
"5631","d2e8d5ea","2023-09-22","13:47:08","好健康保健股份有限公司分公司_30","4580"
"103504","b02a676e","2024-08-01","14:18:02","好健康保健股份有限公司分公司_47","81"
"121050","8a9c15b5","2024-09-23","12:22:16","好健康保健股份有限公司分公司_213","97"
"10899","84182f43","2023-10-11","18:16:41","好健康保健股份有限公司分公司_275","164"
"105555","5dd42f57","2024-08-07","18:05:14","好健康保健股份有限公司分公司_138","1570"
"73989","181f3ffc","2024-05-04","16:26:22","好健康保健股份有限公司分公司_250","550"
"188299","ab7a8d26","2025-04-10","20:12:55","好健康保健股份有限公司分公司_349","1079"
"122897","58b67224","2024-09-28","10:51:46","好健康保健股份有限公司分公司_14","126"
"164912","9df37f3e","2025-02-01","14:40:22","好健康保健股份有限公司分公司_89","683"
"178165","c4cd856c","2025-03-13","10:06:34","好健康保健股份有限公司分公司_117","1380"
"149663","7fa17a6e","2024-12-17","11:44:58","好健康保健股份有限公司分公司_108","3240"
"109817","ea1288e6","2024-08-21","09:21:39","好健康保健股份有限公司分公司_108","72"
"39880","af3039da","2024-01-11","19:50:00","好健康保健股份有限公司分公司_227","2179"
"71737","af246c4c","2024-04-27","16:52:36","好健康保健股份有限公司分公司_45","6400"
"174167","f6eb4f81","2025-03-01","12:29:58","好健康保健股份有限公司分公司_198","346"
"83989","591b2613","2024-06-04","19:27:08","好健康保健股份有限公司分公司_43","2380"
"105138","6778f506","2024-08-06","14:43:24","好健康保健股份有限公司分公司_178","6375"
"226259","bc12aa3a","2025-08-14","09:31:17","好健康保健股份有限公司分公司_217","67"
