transaction_id,customer_id,product_id,quantity,amount,transaction_time,payment_method
T0009063,C01833,P00550,4,6452.64,2025-07-25 10:23:14,貨到付款
T0009064,C04224,P00897,3,298.79999999999995,2025-07-28 19:56:15,信用卡
T0009065,C04760,P01099,2,7087.02,2025-07-23 14:02:21,信用卡
T0009066,C01868,P00000,2,5767.0,2025-07-15 19:29:44,行動支付
T0009067,C03411,P00541,1,3512.7,2025-07-17 20:25:55,信用卡
T0009068,C02529,P00862,1,4386.86,2025-07-02 14:03:11,行動支付
T0009069,C01314,P00887,1,1622.49,2025-07-27 21:21:01,貨到付款
T0009070,C04377,P01917,2,1045.48,2025-07-15 18:24:27,貨到付款
T0009071,C03412,P00831,1,430.35,2025-07-14 03:24:36,信用卡
T0009072,C03103,P00257,2,6335.3,2025-07-21 18:01:32,貨到付款
T0009073,C03219,P00450,2,7331.5,2025-07-30 13:09:27,轉帳
T0009074,C03705,P01972,4,3351.32,2025-07-03 22:26:32,貨到付款
T0009075,C01224,P01846,1,3809.94,2025-07-20 09:22:55,貨到付款
T0009076,C04106,P01769,4,10798.72,2025-07-28 19:08:24,貨到付款
T0009077,C00039,P01383,3,6787.710000000001,2025-07-25 22:31:17,行動支付
T0009078,C04265,P00940,3,9979.5,2025-07-28 08:45:16,轉帳
T0009079,C01453,P00642,3,5820.75,2025-07-03 10:17:00,信用卡
T0009080,C00791,P01554,2,5495.02,2025-07-22 19:16:12,貨到付款
T0009081,C01996,P01216,2,4792.0,2025-07-19 10:18:32,貨到付款
T0009082,C00364,P01572,2,1181.36,2025-07-28 11:37:50,行動支付
T0009083,C01941,P01259,1,1668.43,2025-07-25 13:00:00,信用卡
T0009084,C02311,P01954,4,13287.08,2025-07-29 05:42:43,行動支付
T0009085,C00467,P01376,2,4690.4,2025-07-05 00:32:31,行動支付
T0009086,C02329,P01706,4,7890.8,2025-07-04 13:13:33,信用卡
T0009087,C03212,P01949,4,4751.6,2025-07-29 16:37:13,行動支付
T0009088,C04500,P00179,4,4811.68,2025-07-23 18:40:41,行動支付
T0009089,C02324,P01390,1,3078.33,2025-07-05 11:36:06,行動支付
T0009090,C00429,P01922,1,829.45,2025-07-17 17:51:14,信用卡
T0009091,C03658,P00332,3,7395.299999999999,2025-07-18 20:06:39,貨到付款
T0009092,C04587,P01076,3,7829.16,2025-07-18 15:38:08,信用卡
T0009093,C04612,P00694,4,9469.6,2025-07-04 14:00:06,轉帳
T0009094,C03841,P00535,3,3108.4800000000005,2025-07-28 15:04:29,貨到付款
T0009095,C00997,P00767,4,3624.48,2025-07-24 13:26:47,行動支付
T0009096,C01643,P01943,1,781.58,2025-07-01 07:02:33,信用卡
T0009097,C01586,P00074,1,1457.6,2025-07-14 18:43:53,貨到付款
T0009098,C04982,P01627,1,2073.08,2025-07-11 19:08:26,貨到付款
T0009099,C02431,P01116,2,6876.1,2025-07-05 07:50:05,轉帳
T0009100,C03511,P00708,4,9581.84,2025-07-11 09:33:39,貨到付款
T0009101,C02381,P00002,1,3167.04,2025-07-08 10:06:58,貨到付款
T0009102,C01391,P00692,4,10470.52,2025-07-26 23:25:55,行動支付
T0009103,C00191,P01483,3,6844.5599999999995,2025-07-14 13:47:05,行動支付
T0009104,C00778,P01457,3,5735.61,2025-07-16 22:12:04,行動支付
T0009105,C02349,P01615,1,2102.08,2025-07-07 06:39:49,信用卡
T0009106,C03201,P00641,4,12871.84,2025-07-26 11:18:36,信用卡
T0009107,C01600,P01670,1,3151.05,2025-07-08 08:20:08,轉帳
T0009108,C00156,P00521,3,2751.57,2025-07-23 22:47:31,轉帳
T0009109,C03005,P01436,1,998.14,2025-07-22 22:51:11,轉帳
T0009110,C01901,P01238,4,11020.32,2025-07-26 19:21:39,信用卡
T0009111,C04682,P01338,3,7712.1900000000005,2025-07-08 22:27:42,貨到付款
T0009112,C01807,P00497,2,380.2,2025-07-12 01:55:33,行動支付
T0009113,C02150,P01332,3,11465.849999999999,2025-07-29 09:27:48,信用卡
T0009114,C02367,P01843,2,4171.88,2025-07-29 14:49:21,行動支付
T0009115,C00270,P00093,1,2702.08,2025-07-04 13:38:07,轉帳
T0009116,C04340,P00983,1,3513.8,2025-07-15 10:06:49,轉帳
T0009117,C04763,P00945,4,14070.08,2025-07-11 11:44:12,行動支付
T0009118,C03418,P00101,2,6896.82,2025-07-14 10:05:55,行動支付
T0009119,C01349,P00022,1,3867.09,2025-07-24 23:12:18,轉帳
T0009120,C03178,P00491,2,2296.28,2025-07-04 11:21:01,信用卡
T0009121,C00417,P01657,1,2531.25,2025-07-07 11:25:00,信用卡
T0009122,C00346,P00025,3,3335.6400000000003,2025-07-23 15:37:26,貨到付款
T0009123,C02025,P00622,1,2044.99,2025-07-28 17:32:28,信用卡
T0009124,C01491,P01785,4,8910.88,2025-07-11 14:41:47,貨到付款
T0009125,C03561,P00234,3,4249.0199999999995,2025-07-10 14:20:19,信用卡
T0009126,C04356,P00552,4,10240.2,2025-07-23 11:09:07,信用卡
T0009127,C02623,P00036,3,8285.67,2025-07-17 20:54:31,行動支付
T0009128,C03348,P01522,2,5320.2,2025-07-07 17:35:42,信用卡
T0009129,C01297,P01208,4,7103.04,2025-07-06 02:08:57,轉帳
T0009130,C04152,P01576,1,2590.87,2025-07-11 21:32:34,轉帳
T0009131,C00462,P01091,2,6637.52,2025-07-31 15:30:17,轉帳
T0009132,C04508,P00356,1,2117.83,2025-07-27 00:49:22,行動支付
T0009133,C01710,P01608,3,3941.3999999999996,2025-07-02 11:04:21,轉帳
T0009134,C03765,P00048,3,11262.900000000001,2025-07-03 11:48:42,貨到付款
T0009135,C00822,P00418,1,3412.47,2025-07-13 08:34:45,行動支付
T0009136,C01746,P00765,1,4089.05,2025-07-22 14:44:26,貨到付款
T0009137,C02095,P01537,2,3252.38,2025-07-20 13:27:44,貨到付款
T0009138,C02377,P01534,1,3393.92,2025-07-24 11:31:50,信用卡
T0009139,C03444,P01476,4,12736.04,2025-07-09 12:56:31,轉帳
T0009140,C00803,P00079,4,6069.8,2025-07-03 11:05:10,行動支付
T0009141,C03483,P01027,1,3587.19,2025-07-11 19:41:51,行動支付
T0009142,C01773,P01830,4,3473.48,2025-07-17 20:59:57,信用卡
T0009143,C03464,P01087,1,2958.79,2025-07-25 17:16:55,貨到付款
T0009144,C01945,P00798,2,849.32,2025-07-27 02:27:23,信用卡
T0009145,C00049,P01897,4,8710.8,2025-07-25 14:57:08,轉帳
T0009146,C03915,P01256,4,1057.12,2025-07-20 17:39:28,信用卡
T0009147,C02985,P01386,1,523.66,2025-07-14 20:23:26,信用卡
T0009148,C00389,P00042,4,6235.84,2025-07-25 10:45:49,行動支付
T0009149,C03339,P00889,3,5652.03,2025-07-02 21:52:31,行動支付
T0009150,C03082,P01080,2,2737.08,2025-07-21 03:15:57,貨到付款
T0009151,C01618,P00303,2,5896.7,2025-07-20 05:24:28,貨到付款
T0009152,C04931,P00643,4,13744.4,2025-07-28 18:29:16,信用卡
T0009153,C04694,P01216,4,9584.0,2025-07-10 20:02:55,行動支付
T0009154,C03714,P00675,3,10098.150000000001,2025-07-24 21:43:35,轉帳
T0009155,C03683,P01941,3,6936.960000000001,2025-07-09 11:30:57,信用卡
T0009156,C01582,P00764,4,11812.88,2025-07-04 19:48:07,信用卡
T0009157,C00752,P01384,4,11566.8,2025-07-17 10:45:03,行動支付
T0009158,C02293,P01418,3,1300.17,2025-07-29 00:42:58,行動支付
T0009159,C00737,P00413,1,1659.16,2025-07-30 12:39:47,轉帳
T0009160,C04321,P00407,3,3744.42,2025-07-08 13:48:32,轉帳
T0009161,C00568,P00473,1,3600.85,2025-07-06 11:43:07,貨到付款
T0009162,C04849,P01441,2,679.94,2025-07-30 21:12:43,信用卡
T0009163,C02031,P00264,2,7646.88,2025-07-24 21:52:58,貨到付款
T0009164,C02603,P00110,3,12088.47,2025-07-02 11:42:00,轉帳
T0009165,C00018,P00379,1,3594.3,2025-07-14 14:18:57,信用卡
T0009166,C02252,P01970,3,10567.11,2025-07-14 18:06:53,貨到付款
T0009167,C04162,P00599,3,7644.48,2025-07-31 15:17:30,信用卡
T0009168,C00628,P01700,1,4461.37,2025-07-17 20:31:45,行動支付
T0009169,C02246,P01006,3,6313.38,2025-07-29 17:29:33,信用卡
T0009170,C04847,P01014,2,3925.06,2025-07-18 15:19:22,轉帳
T0009171,C00487,P00106,4,7543.88,2025-07-28 15:45:46,貨到付款
T0009172,C01093,P01537,4,6504.76,2025-07-16 17:56:22,行動支付
T0009173,C04895,P00864,3,5713.92,2025-07-15 18:30:05,信用卡
T0009174,C02100,P00085,1,2027.16,2025-07-04 12:38:05,轉帳
T0009175,C02730,P01439,1,636.52,2025-07-15 21:38:53,行動支付
T0009176,C00830,P01210,2,4331.92,2025-07-10 14:41:55,行動支付
T0009177,C01887,P00965,1,622.79,2025-07-20 01:24:37,行動支付
T0009178,C01740,P01937,1,2579.84,2025-07-23 21:11:51,信用卡
T0009179,C04761,P01193,2,1740.68,2025-07-08 17:36:51,信用卡
T0009180,C04858,P00082,3,4405.4400000000005,2025-07-12 02:34:55,行動支付
T0009181,C02884,P01358,4,3894.88,2025-07-21 22:46:49,轉帳
T0009182,C00071,P00234,2,2832.68,2025-07-24 21:08:48,轉帳
T0009183,C04068,P01398,3,8536.98,2025-07-16 18:25:25,貨到付款
T0009184,C00080,P00185,2,5947.52,2025-07-17 21:34:42,貨到付款
T0009185,C04483,P01678,3,1142.19,2025-07-20 13:19:09,信用卡
T0009186,C02510,P01644,2,1440.68,2025-07-01 01:11:24,信用卡
T0009187,C04338,P01258,3,9732.09,2025-07-31 20:03:41,轉帳
T0009188,C03496,P01958,2,1450.06,2025-07-08 23:56:20,行動支付
T0009189,C03244,P01731,3,2106.33,2025-07-30 10:06:06,貨到付款
T0009190,C02279,P00157,2,5803.5,2025-07-09 19:02:46,貨到付款
T0009191,C02051,P00399,4,16150.88,2025-07-15 23:23:54,轉帳
T0009192,C01761,P01712,4,3857.8,2025-07-04 23:14:13,轉帳
T0009193,C02712,P00290,1,753.56,2025-07-11 10:36:18,信用卡
T0009194,C02615,P00779,3,866.94,2025-07-20 08:27:03,信用卡
T0009195,C03825,P00200,2,5303.66,2025-07-08 18:40:48,轉帳
T0009196,C00566,P00670,3,5040.6,2025-07-19 10:44:04,行動支付
T0009197,C00879,P00551,4,7681.4,2025-07-01 16:50:40,信用卡
T0009198,C02141,P00677,3,3529.29,2025-07-22 16:48:45,行動支付
T0009199,C00884,P00094,2,1840.1,2025-07-19 11:19:49,轉帳
T0009200,C02974,P00326,3,10442.64,2025-07-11 11:27:34,轉帳
T0009201,C02713,P00798,2,849.32,2025-07-15 14:09:44,信用卡
T0009202,C01907,P00372,4,14974.44,2025-07-25 16:26:31,貨到付款
T0009203,C04225,P00238,4,14907.84,2025-07-13 03:40:54,信用卡
T0009204,C03442,P01187,4,5492.68,2025-07-07 13:40:20,轉帳
T0009205,C02187,P00806,1,2992.57,2025-07-13 18:17:46,信用卡
T0009206,C01416,P00590,4,8477.92,2025-07-08 23:07:22,貨到付款
T0009207,C03101,P00909,3,7005.87,2025-07-24 11:42:58,貨到付款
T0009208,C04625,P01367,1,2648.06,2025-07-17 17:43:56,行動支付
T0009209,C04284,P01975,4,2548.36,2025-07-10 16:53:41,行動支付
T0009210,C04976,P00293,3,3736.62,2025-07-19 20:45:55,行動支付
T0009211,C04029,P00627,3,9600.18,2025-07-12 05:59:04,貨到付款
T0009212,C00519,P01201,3,1858.29,2025-07-06 20:58:03,信用卡
T0009213,C03248,P00940,2,6653.0,2025-07-02 15:21:36,信用卡
T0009214,C03081,P00014,1,2024.78,2025-07-30 03:03:49,轉帳
T0009215,C02056,P00954,3,9688.47,2025-07-01 21:17:06,行動支付
T0009216,C02482,P00545,2,864.8,2025-07-22 14:13:25,貨到付款
T0009217,C03758,P01422,4,6809.44,2025-07-23 11:56:15,信用卡
T0009218,C04636,P00592,3,4760.34,2025-07-26 11:15:13,行動支付
T0009219,C00498,P01452,2,2081.0,2025-07-03 11:52:40,貨到付款
T0009220,C02220,P01917,3,1568.22,2025-07-05 07:18:56,行動支付
T0009221,C02906,P00113,1,2398.07,2025-07-21 14:51:32,轉帳
T0009222,C00163,P01063,1,3124.67,2025-07-19 21:55:52,信用卡
T0009223,C01449,P01783,4,612.08,2025-07-13 03:04:48,行動支付
T0009224,C02103,P01545,3,716.88,2025-07-16 19:30:38,轉帳
T0009225,C01114,P01837,2,5313.64,2025-07-28 22:52:46,轉帳
T0009226,C02273,P01790,4,8516.76,2025-07-24 22:46:09,轉帳
T0009227,C01905,P00159,3,11278.74,2025-07-31 22:39:11,行動支付
T0009228,C00977,P01501,4,14784.72,2025-07-04 02:06:31,行動支付
T0009229,C02347,P00578,2,3011.5,2025-07-05 11:17:34,轉帳
T0009230,C00622,P01491,4,5819.68,2025-07-25 10:45:21,轉帳
T0009231,C04838,P01645,4,12072.36,2025-07-29 06:30:49,轉帳
T0009232,C04570,P01144,4,16519.68,2025-07-11 22:46:59,貨到付款
T0009233,C02064,P01458,3,3125.94,2025-07-16 18:26:15,貨到付款
T0009234,C04102,P01153,2,7353.68,2025-07-03 11:17:43,轉帳
T0009235,C03519,P00842,1,527.52,2025-07-02 18:46:59,行動支付
T0009236,C03705,P01585,3,9212.73,2025-07-09 16:52:05,轉帳
T0009237,C00038,P01607,1,2603.11,2025-07-20 21:44:41,行動支付
T0009238,C01873,P01995,1,1315.37,2025-07-21 12:39:25,轉帳
T0009239,C01119,P00264,3,11470.32,2025-07-13 04:05:17,行動支付
T0009240,C01418,P00814,3,6316.83,2025-07-12 11:27:20,信用卡
T0009241,C04398,P00496,2,3646.32,2025-07-30 18:57:44,行動支付
T0009242,C01322,P01406,2,5126.2,2025-07-14 19:27:10,行動支付
T0009243,C04192,P01152,4,14132.72,2025-07-27 18:54:13,行動支付
T0009244,C03975,P01845,1,2494.3,2025-07-15 15:44:48,貨到付款
T0009245,C02073,P00726,2,2808.24,2025-07-15 15:43:56,貨到付款
T0009246,C01207,P01952,4,9735.96,2025-07-15 09:04:36,行動支付
T0009247,C04500,P00275,2,5841.74,2025-07-19 13:12:54,行動支付
T0009248,C02072,P00768,3,10599.3,2025-07-23 17:38:50,信用卡
T0009249,C00077,P01479,2,3325.9,2025-07-03 15:46:47,貨到付款
T0009250,C00766,P00602,1,1733.17,2025-07-16 00:55:48,信用卡
T0009251,C01872,P00259,2,2076.66,2025-07-16 17:00:08,轉帳
T0009252,C04083,P00972,1,305.46,2025-07-06 15:36:55,轉帳
T0009253,C04100,P01111,3,11479.83,2025-07-14 19:47:17,轉帳
T0009254,C02999,P00896,1,3163.35,2025-07-10 13:28:32,行動支付
T0009255,C01675,P00432,2,6329.56,2025-07-28 12:12:00,貨到付款
T0009256,C04795,P00776,4,14001.48,2025-07-23 22:14:38,轉帳
T0009257,C04964,P00802,3,2891.2200000000003,2025-07-18 15:40:48,轉帳
T0009258,C01209,P00661,2,3637.82,2025-07-02 14:50:18,貨到付款
T0009259,C04867,P01625,3,7719.24,2025-07-14 21:21:53,貨到付款
T0009260,C00963,P00786,3,11617.08,2025-07-19 07:38:05,貨到付款
T0009261,C03222,P00083,2,1983.46,2025-07-22 19:34:26,貨到付款
T0009262,C04142,P00791,2,2267.9,2025-07-18 17:52:53,信用卡
T0009263,C04006,P00867,4,3299.24,2025-07-10 17:32:31,貨到付款
T0009264,C02889,P00016,3,1839.0,2025-07-23 12:45:12,行動支付
T0009265,C00644,P00088,3,7648.23,2025-07-23 10:13:46,貨到付款
T0009266,C03181,P01461,2,2678.22,2025-07-19 03:24:35,貨到付款
T0009267,C04886,P01774,1,1561.22,2025-07-28 22:32:30,轉帳
T0009268,C00868,P00175,2,4141.74,2025-07-01 17:13:30,貨到付款
T0009269,C04520,P01266,3,2411.2799999999997,2025-07-12 08:47:50,信用卡
T0009270,C02586,P00531,2,6365.92,2025-07-16 16:50:54,信用卡
T0009271,C02187,P00016,4,2452.0,2025-07-10 12:45:44,貨到付款
T0009272,C00497,P01090,1,440.96,2025-07-29 13:20:13,信用卡
T0009273,C04005,P00241,2,981.94,2025-07-01 16:16:47,行動支付
T0009274,C02521,P01719,4,17342.72,2025-07-31 14:13:01,貨到付款
T0009275,C03157,P01173,3,8140.08,2025-07-30 15:14:08,貨到付款
T0009276,C03921,P01184,2,2132.24,2025-07-05 04:29:23,貨到付款
T0009277,C04215,P01976,3,11375.01,2025-07-01 11:08:10,轉帳
T0009278,C03136,P00117,4,15048.8,2025-07-14 13:48:15,轉帳
T0009279,C01301,P01481,3,1802.34,2025-07-23 20:46:48,行動支付
T0009280,C02764,P01278,4,10775.56,2025-07-01 16:53:57,轉帳
T0009281,C04743,P00286,4,14105.52,2025-07-11 13:47:41,行動支付
T0009282,C01018,P00270,4,5703.68,2025-07-21 14:06:18,信用卡
T0009283,C00466,P01216,2,4792.0,2025-07-25 16:42:27,信用卡
T0009284,C02187,P00677,3,3529.29,2025-07-14 10:51:42,貨到付款
T0009285,C03144,P01377,3,4991.46,2025-07-09 15:27:00,信用卡
T0009286,C02966,P01534,1,3393.92,2025-07-07 22:09:51,貨到付款
T0009287,C00139,P00920,1,3891.52,2025-07-22 22:03:30,貨到付款
T0009288,C03537,P00742,1,2338.17,2025-07-31 05:03:09,轉帳
T0009289,C04602,P00934,1,4043.06,2025-07-09 12:49:54,貨到付款
T0009290,C00393,P01194,3,11136.42,2025-07-23 16:48:27,貨到付款
T0009291,C01912,P00462,4,14581.48,2025-07-09 08:29:41,行動支付
T0009292,C03711,P00224,4,1948.04,2025-07-19 05:38:53,信用卡
T0009293,C00652,P01298,2,3526.66,2025-07-13 14:38:15,信用卡
T0009294,C02268,P00373,4,16193.36,2025-07-22 21:50:50,貨到付款
T0009295,C03157,P00784,3,9274.41,2025-07-21 11:50:39,信用卡
T0009296,C01790,P00099,3,11130.48,2025-07-25 11:32:12,貨到付款
T0009297,C01198,P01433,3,2621.2200000000003,2025-07-24 10:28:52,行動支付
T0009298,C04489,P00860,2,747.66,2025-07-14 16:13:35,貨到付款
T0009299,C01484,P00266,1,4242.71,2025-07-24 20:33:37,轉帳
T0009300,C02677,P01934,4,4302.36,2025-07-26 12:22:32,轉帳
T0009301,C01226,P00697,3,4682.82,2025-07-04 22:13:35,貨到付款
T0009302,C03900,P01629,3,9026.7,2025-07-28 18:34:06,轉帳
T0009303,C03930,P00985,1,1386.12,2025-07-30 23:22:11,轉帳
T0009304,C03851,P00590,3,6358.4400000000005,2025-07-24 10:21:02,行動支付
T0009305,C03296,P00643,4,13744.4,2025-07-16 20:40:38,行動支付
T0009306,C01374,P01622,2,1388.22,2025-07-27 17:39:15,信用卡
T0009307,C04674,P01962,3,1803.06,2025-07-16 16:31:14,轉帳
T0009308,C03137,P01181,4,6758.52,2025-07-24 17:08:07,行動支付
T0009309,C03191,P00274,3,7459.62,2025-07-19 14:01:24,行動支付
T0009310,C02896,P00638,1,441.54,2025-07-31 15:59:58,信用卡
T0009311,C00517,P01494,3,11167.11,2025-07-20 09:42:12,貨到付款
T0009312,C02295,P01925,3,2987.13,2025-07-30 11:18:11,行動支付
T0009313,C02979,P00563,2,5388.38,2025-07-20 21:49:39,轉帳
T0009314,C00535,P00570,1,2278.6,2025-07-24 13:34:25,轉帳
T0009315,C01412,P00658,1,562.62,2025-07-15 10:46:09,貨到付款
T0009316,C04473,P01027,2,7174.38,2025-07-14 18:27:11,行動支付
T0009317,C00463,P00248,3,10105.17,2025-07-18 06:03:28,轉帳
T0009318,C02471,P00032,4,12078.0,2025-07-13 10:47:28,貨到付款
T0009319,C01806,P01122,1,2348.28,2025-07-26 18:54:26,貨到付款
T0009320,C04191,P01436,1,998.14,2025-07-31 14:45:14,信用卡
T0009321,C01954,P01190,3,7899.09,2025-07-23 17:04:34,貨到付款
T0009322,C02455,P00695,3,9528.45,2025-07-03 22:02:22,行動支付
T0009323,C00109,P00700,1,2701.74,2025-07-21 16:16:58,行動支付
T0009324,C00367,P00422,3,875.19,2025-07-14 15:50:36,轉帳
T0009325,C04796,P01772,4,3927.28,2025-07-29 16:13:02,行動支付
T0009326,C00381,P01690,1,428.1,2025-07-12 05:31:17,行動支付
T0009327,C03436,P01524,4,5285.92,2025-07-02 18:10:16,信用卡
T0009328,C01876,P00796,4,14132.4,2025-07-05 09:03:45,貨到付款
T0009329,C01567,P00812,3,445.23,2025-07-08 11:17:35,信用卡
T0009330,C04541,P01733,4,14581.44,2025-07-23 15:12:24,信用卡
T0009331,C04042,P01194,3,11136.42,2025-07-12 02:34:17,貨到付款
T0009332,C00899,P01371,2,4791.36,2025-07-25 17:39:34,信用卡
T0009333,C00050,P00298,3,7743.27,2025-07-27 09:25:05,轉帳
T0009334,C00893,P00986,4,7000.92,2025-07-07 10:19:01,貨到付款
T0009335,C02836,P00990,2,7233.4,2025-07-13 05:23:30,貨到付款
T0009336,C03033,P00629,3,9225.150000000001,2025-07-06 06:25:54,轉帳
T0009337,C00157,P00814,4,8422.44,2025-07-07 17:22:30,轉帳
T0009338,C04879,P00024,1,412.49,2025-07-25 10:25:42,貨到付款
T0009339,C04968,P01939,1,2155.49,2025-07-23 15:02:00,行動支付
T0009340,C02419,P00816,3,3185.3999999999996,2025-07-15 10:59:43,行動支付
T0009341,C03070,P01621,3,6186.780000000001,2025-07-23 12:14:32,行動支付
T0009342,C02732,P01680,1,3882.3,2025-07-21 18:22:33,轉帳
T0009343,C00791,P00619,4,10822.2,2025-07-25 21:00:01,轉帳
T0009344,C03708,P00846,4,7988.12,2025-07-19 14:37:58,信用卡
T0009345,C04632,P00895,4,13205.4,2025-07-17 14:57:43,貨到付款
T0009346,C00964,P00592,3,4760.34,2025-07-30 18:10:50,行動支付
T0009347,C00147,P01727,2,3275.5,2025-07-23 22:41:51,行動支付
T0009348,C00115,P00308,2,4308.12,2025-07-29 23:44:01,貨到付款
T0009349,C02558,P00843,2,953.08,2025-07-30 12:55:17,信用卡
T0009350,C00761,P01843,2,4171.88,2025-07-20 00:32:48,轉帳
T0009351,C04334,P00032,2,6039.0,2025-07-15 19:22:46,行動支付
T0009352,C00573,P00393,3,9222.45,2025-07-20 11:17:14,行動支付
T0009353,C01084,P01599,3,3543.75,2025-07-27 06:50:20,轉帳
T0009354,C01637,P00125,2,5537.4,2025-07-08 23:53:18,轉帳
T0009355,C01098,P01007,3,256.35,2025-07-20 13:06:45,貨到付款
T0009356,C03638,P00054,3,11496.119999999999,2025-07-02 15:46:58,貨到付款
T0009357,C04699,P00748,2,7257.6,2025-07-19 14:28:29,貨到付款
T0009358,C01337,P00398,4,8264.12,2025-07-05 03:09:44,行動支付
T0009359,C02407,P00008,3,8309.7,2025-07-14 12:58:24,信用卡
T0009360,C04766,P00882,4,4750.8,2025-07-24 18:48:20,貨到付款
T0009361,C01742,P01358,3,2921.16,2025-07-30 11:02:00,信用卡
T0009362,C02757,P01269,3,4261.86,2025-07-05 11:08:29,行動支付
T0009363,C01471,P00180,2,4221.6,2025-07-25 13:03:54,轉帳
T0009364,C03725,P00994,3,10796.82,2025-07-28 15:26:51,轉帳
T0009365,C02479,P00187,1,1453.68,2025-07-28 22:39:30,信用卡
T0009366,C02563,P00846,1,1997.03,2025-07-25 21:27:44,貨到付款
T0009367,C01999,P00693,2,5674.4,2025-07-19 05:34:44,信用卡
T0009368,C00965,P00880,4,13064.68,2025-07-02 21:06:16,貨到付款
T0009369,C00864,P00123,4,17265.6,2025-07-12 05:35:24,貨到付款
T0009370,C03435,P00257,4,12670.6,2025-07-21 17:00:07,轉帳
T0009371,C04436,P00511,1,3396.42,2025-07-30 14:57:55,信用卡
T0009372,C01405,P00150,4,9805.56,2025-07-03 10:56:02,信用卡
T0009373,C01964,P00490,4,11042.4,2025-07-16 13:00:03,信用卡
T0009374,C02918,P00652,2,2529.76,2025-07-01 14:54:49,貨到付款
T0009375,C03832,P00884,4,17047.24,2025-07-29 17:05:22,行動支付
T0009376,C01557,P00530,1,2613.05,2025-07-12 12:59:22,信用卡
T0009377,C03970,P01419,1,2985.03,2025-07-30 16:55:37,轉帳
T0009378,C04768,P01937,1,2579.84,2025-07-29 18:55:09,行動支付
T0009379,C02439,P01463,2,3130.3,2025-07-28 11:20:22,信用卡
T0009380,C04414,P00730,2,3500.18,2025-07-31 14:11:13,轉帳
T0009381,C02118,P00194,3,8318.94,2025-07-06 03:19:47,貨到付款
T0009382,C03735,P01623,4,12339.12,2025-07-18 22:19:17,行動支付
T0009383,C04079,P01388,2,2450.96,2025-07-25 06:39:51,行動支付
T0009384,C03114,P01975,1,637.09,2025-07-25 16:23:41,貨到付款
T0009385,C03036,P00935,1,2090.53,2025-07-03 21:25:36,行動支付
T0009386,C02146,P00108,2,1877.96,2025-07-20 04:03:15,行動支付
T0009387,C02835,P01445,2,5076.04,2025-07-18 06:27:37,轉帳
T0009388,C01869,P00246,2,1383.3,2025-07-11 16:02:30,行動支付
T0009389,C03163,P01867,3,4034.37,2025-07-01 13:42:43,貨到付款
T0009390,C00321,P00159,1,3759.58,2025-07-25 14:23:45,貨到付款
T0009391,C00836,P01285,3,6808.349999999999,2025-07-03 00:27:52,信用卡
T0009392,C00168,P01049,3,6185.789999999999,2025-07-27 05:57:07,轉帳
T0009393,C02556,P01151,4,2009.28,2025-07-21 19:51:08,轉帳
T0009394,C02934,P00795,1,1200.8,2025-07-17 20:18:02,信用卡
T0009395,C01467,P01928,1,3531.04,2025-07-23 20:41:07,行動支付
T0009396,C04133,P01873,2,6728.8,2025-07-03 14:12:01,行動支付
T0009397,C03225,P01695,2,5736.64,2025-07-22 13:50:38,信用卡
T0009398,C04825,P00809,4,4824.84,2025-07-08 20:09:04,行動支付
T0009399,C01761,P00429,3,6582.12,2025-07-09 12:34:28,信用卡
T0009400,C00149,P00660,2,4695.68,2025-07-29 23:33:37,信用卡
T0009401,C00899,P01770,2,4580.66,2025-07-20 18:56:36,轉帳
T0009402,C01613,P01107,1,1172.97,2025-07-13 03:36:15,轉帳
T0009403,C03954,P00389,1,2072.47,2025-07-01 19:11:35,貨到付款
T0009404,C01788,P00644,2,2354.66,2025-07-10 04:09:04,信用卡
T0009405,C00363,P01214,1,580.59,2025-07-17 13:20:24,行動支付
T0009406,C03284,P00527,4,15015.56,2025-07-28 03:59:12,行動支付
T0009407,C01859,P01341,2,3411.28,2025-07-24 08:06:09,信用卡
T0009408,C03897,P00920,1,3891.52,2025-07-21 14:16:44,行動支付
T0009409,C00611,P01093,4,2531.36,2025-07-24 16:47:33,轉帳
T0009410,C01592,P00013,1,1932.96,2025-07-19 10:16:39,貨到付款
T0009411,C00054,P01373,1,2810.74,2025-07-30 16:35:17,信用卡
T0009412,C01644,P00098,1,867.84,2025-07-09 22:38:55,貨到付款
T0009413,C02326,P00371,2,2845.36,2025-07-08 16:53:27,信用卡
T0009414,C03976,P00485,3,6705.93,2025-07-12 23:29:04,行動支付
T0009415,C04493,P01492,1,1377.89,2025-07-20 18:57:31,貨到付款
T0009416,C02808,P00956,4,9472.64,2025-07-21 20:03:43,行動支付
T0009417,C01927,P00948,2,6737.54,2025-07-31 13:32:29,信用卡
T0009418,C03009,P01462,2,8092.54,2025-07-10 16:02:21,行動支付
T0009419,C02636,P01084,4,10250.84,2025-07-13 09:14:01,貨到付款
T0009420,C00514,P00488,1,1651.77,2025-07-28 19:46:03,信用卡
T0009421,C01390,P00011,3,10005.99,2025-07-27 08:00:37,行動支付
T0009422,C03039,P01284,1,1019.46,2025-07-21 23:17:40,貨到付款
T0009423,C04416,P01127,4,4975.44,2025-07-13 20:23:00,轉帳
T0009424,C04299,P00327,2,3893.12,2025-07-28 07:53:56,信用卡
T0009425,C00374,P01206,3,3314.04,2025-07-30 19:49:46,貨到付款
