product_id,product_name,category,brand,list_price,sale_price,weight_dimensions,employee_id,create_date,modify_date
P00937,Product_937,服飾,Brand_B,4157,3658,54x30x29cm,EMP0008,2024-07-24,
P00938,Product_938,3C,Brand_H,3879,3340,36x51x85cm,EMP0003,2025-04-28,
P00939,Product_939,3C,Brand_E,290,227,1401g,EMP0007,2024-12-18,
P00940,Product_940,美妝,Brand_H,1051,934,36x33x51cm,EMP0001,2025-03-21,
P00941,Product_941,美妝,Brand_H,2729,2353,78x50x57cm,EMP0006,2025-02-28,
P00942,Product_942,美妝,Brand_I,4681,4022,52x54x75cm,EMP0001,2024-11-24,
P00943,Product_943,服飾,Brand_D,4191,3514,14x27x10cm,EMP0001,2024-08-23,
P00944,Product_944,家居,Brand_I,4228,2972,889g,EMP0002,2025-04-23,
P00945,Product_945,圖書,Brand_B,1586,1386,833g,EMP0002,2025-05-15,
P00946,Product_946,家居,Brand_B,2204,1750,65x29x71cm,EMP0002,2025-06-11,
P00947,Product_947,美妝,Brand_B,2406,2252,67x55x16cm,EMP0003,2025-06-11,
P00948,Product_948,服飾,Brand_A,871,788,3969g,EMP0002,2024-09-27,
P00949,Product_949,家居,Brand_G,252,214,4476g,EMP0007,2025-04-16,
P00950,Product_950,3C,Brand_A,4740,3617,1335g,EMP0007,2025-01-09,
P00951,Product_951,圖書,Brand_I,1279,961,1045g,EMP0000,2024-08-27,
P00952,Product_952,服飾,Brand_D,1276,1002,3558g,EMP0001,2024-12-29,
P00953,Product_953,服飾,Brand_H,509,417,2816g,EMP0003,2024-10-27,
P00954,Product_954,圖書,Brand_A,4650,3599,90x17x28cm,EMP0007,2024-12-17,
P00955,Product_955,食品,Brand_H,2941,2437,64x15x73cm,EMP0001,2025-02-18,
P00956,Product_956,3C,Brand_D,3368,2497,98x50x96cm,EMP0004,2024-10-29,
P00957,Product_957,圖書,Brand_C,4567,4313,1354g,EMP0004,2024-08-29,
P00958,Product_958,美妝,Brand_C,1794,1304,51x50x67cm,EMP0007,2025-06-17,
P00959,Product_959,食品,Brand_D,3145,2935,4886g,EMP0004,2025-06-01,
P00960,Product_960,美妝,Brand_E,290,269,66x18x99cm,EMP0007,2025-05-25,
P00961,Product_961,食品,Brand_A,1015,844,3108g,EMP0004,2024-11-08,
P00962,Product_962,圖書,Brand_A,4173,3677,65x13x45cm,EMP0004,2024-09-07,
P00963,Product_963,美妝,Brand_D,3857,3120,62x30x79cm,EMP0006,2024-07-20,
P00964,Product_964,食品,Brand_H,1818,1559,4840g,EMP0000,2025-02-24,
P00965,Product_965,圖書,Brand_F,1946,1528,99x37x43cm,EMP0008,2024-12-19,
P00966,Product_966,家居,Brand_F,2714,2104,81x48x77cm,EMP0004,2025-04-03,
P00967,Product_967,食品,Brand_A,101,85,87x78x36cm,EMP0005,2025-04-08,
P00968,Product_968,食品,Brand_F,1282,1057,4307g,EMP0001,2025-06-13,
P00969,Product_969,3C,Brand_J,1120,947,90x58x20cm,EMP0004,2025-03-23,
P00970,Product_970,家居,Brand_J,1327,1024,2111g,EMP0003,2024-11-03,2025-03-17
P00971,Product_971,服飾,Brand_I,4049,3206,4783g,EMP0002,2024-11-16,2025-05-17
P00972,Product_972,食品,Brand_H,1470,1060,423g,EMP0002,2025-03-26,
P00973,Product_973,3C,Brand_H,1038,740,100x33x97cm,EMP0004,2025-04-28,
P00974,Product_974,服飾,Brand_C,2571,1963,75x38x61cm,EMP0007,2024-12-06,
P00975,Product_975,服飾,Brand_F,4342,3120,33x17x89cm,EMP0000,2025-06-17,
P00976,Product_976,家居,Brand_D,1283,931,59x97x92cm,EMP0004,2024-12-05,
P00977,Product_977,服飾,Brand_H,485,438,13x11x52cm,EMP0001,2025-01-12,
P00978,Product_978,家居,Brand_G,1846,1310,1492g,EMP0009,2025-03-03,
P00979,Product_979,家居,Brand_D,3763,3254,1406g,EMP0001,2024-12-18,
P00980,Product_980,食品,Brand_F,2798,2150,4847g,EMP0006,2024-10-25,
P00981,Product_981,食品,Brand_E,4102,3765,909g,EMP0008,2025-05-08,
P00982,Product_982,家居,Brand_D,4802,3944,1029g,EMP0001,2025-01-11,
P00983,Product_983,食品,Brand_F,3984,3093,388g,EMP0002,2024-08-04,
P00984,Product_984,家居,Brand_J,3059,2537,864g,EMP0004,2024-12-25,
P00985,Product_985,食品,Brand_E,2517,2003,12x59x31cm,EMP0003,2024-12-12,
P00986,Product_986,服飾,Brand_D,296,249,511g,EMP0003,2024-08-23,
P00987,Product_987,服飾,Brand_J,4923,3587,43x55x38cm,EMP0006,2024-09-02,2024-11-23
P00988,Product_988,3C,Brand_F,1979,1879,299g,EMP0009,2025-03-28,
P00989,Product_989,家居,Brand_G,846,682,87x63x98cm,EMP0000,2024-07-11,
P00990,Product_990,3C,Brand_F,3367,2650,3416g,EMP0001,2025-05-04,
P00991,Product_991,美妝,Brand_I,1493,1310,3364g,EMP0003,2025-06-27,
P00992,Product_992,圖書,Brand_D,2970,2349,4741g,EMP0003,2024-09-19,2024-12-28
P00993,Product_993,食品,Brand_E,2975,2702,17x98x66cm,EMP0003,2025-02-26,
P00994,Product_994,3C,Brand_G,2284,1858,24x98x58cm,EMP0008,2025-03-05,
P00995,Product_995,服飾,Brand_A,4197,3693,1380g,EMP0006,2024-10-02,
P00996,Product_996,3C,Brand_A,1398,1016,85x47x86cm,EMP0007,2024-08-01,
P00997,Product_997,圖書,Brand_G,2298,2095,1056g,EMP0001,2025-07-07,
P00998,Product_998,圖書,Brand_C,2735,2417,52x39x72cm,EMP0002,2024-08-30,
P00999,Product_999,3C,Brand_I,3352,2524,59x91x77cm,EMP0002,2025-03-20,
P01000,Product_1000,家居,Brand_G,3941,2902,16x49x15cm,EMP0009,2024-10-22,
P01001,Product_1001,圖書,Brand_F,2035,1585,60x23x52cm,EMP0009,2025-06-01,
P01002,Product_1002,3C,Brand_E,3266,3083,74x92x42cm,EMP0005,2024-10-27,
P01003,Product_1003,美妝,Brand_I,838,640,24x51x52cm,EMP0003,2024-10-21,
P01004,Product_1004,食品,Brand_C,4670,3802,2990g,EMP0009,2025-01-19,
P01005,Product_1005,家居,Brand_G,1977,1399,48x39x83cm,EMP0006,2025-04-30,
P01006,Product_1006,家居,Brand_G,3675,2937,21x10x10cm,EMP0008,2025-05-16,
P01007,Product_1007,食品,Brand_B,200,168,4046g,EMP0007,2024-08-16,
P01008,Product_1008,3C,Brand_F,1105,1037,1209g,EMP0006,2025-01-22,
P01009,Product_1009,家居,Brand_G,2487,2062,78x90x68cm,EMP0007,2025-07-01,
P01010,Product_1010,服飾,Brand_I,4403,3984,84x61x80cm,EMP0003,2025-06-25,
P01011,Product_1011,食品,Brand_H,2684,2246,3910g,EMP0006,2024-07-21,
P01012,Product_1012,美妝,Brand_D,4656,3307,85x92x77cm,EMP0001,2024-12-26,
P01013,Product_1013,食品,Brand_H,2471,1924,2629g,EMP0000,2024-10-06,
P01014,Product_1014,食品,Brand_E,2503,2112,2135g,EMP0000,2024-07-10,
P01015,Product_1015,美妝,Brand_J,687,644,857g,EMP0004,2024-10-24,
P01016,Product_1016,服飾,Brand_A,4033,3689,60x77x91cm,EMP0006,2024-11-01,
P01017,Product_1017,3C,Brand_H,1310,992,4885g,EMP0009,2025-04-29,
P01018,Product_1018,家居,Brand_J,4508,3404,269g,EMP0004,2025-07-04,
P01019,Product_1019,3C,Brand_H,4563,3424,3768g,EMP0009,2025-06-20,
P01020,Product_1020,食品,Brand_G,4722,4395,70x60x14cm,EMP0008,2024-12-15,
P01021,Product_1021,食品,Brand_F,2649,2419,12x54x58cm,EMP0004,2025-03-22,
P01022,Product_1022,家居,Brand_G,3418,3055,11x85x61cm,EMP0009,2024-10-16,
P01023,Product_1023,美妝,Brand_A,3915,3125,87x29x41cm,EMP0004,2025-05-03,
P01024,Product_1024,服飾,Brand_B,742,613,3539g,EMP0007,2025-03-10,
P01025,Product_1025,3C,Brand_D,3045,2485,78x84x25cm,EMP0000,2024-09-17,
P01026,Product_1026,美妝,Brand_C,268,205,1595g,EMP0008,2025-01-20,
P01027,Product_1027,家居,Brand_J,2538,2097,2883g,EMP0000,2025-03-13,
P01028,Product_1028,食品,Brand_E,859,608,4347g,EMP0000,2024-09-01,
P01029,Product_1029,3C,Brand_E,996,730,2993g,EMP0003,2025-07-05,
P01030,Product_1030,食品,Brand_A,1889,1741,82x31x59cm,EMP0003,2024-10-12,
P01031,Product_1031,服飾,Brand_E,2219,1970,78x65x74cm,EMP0000,2024-11-21,
P01032,Product_1032,圖書,Brand_B,3154,2541,67x41x75cm,EMP0008,2024-09-07,2025-07-10
P01033,Product_1033,家居,Brand_E,465,385,4054g,EMP0002,2025-06-21,2025-07-26
P01034,Product_1034,圖書,Brand_H,2568,2035,20x24x54cm,EMP0002,2025-01-05,
P01035,Product_1035,食品,Brand_J,995,881,1351g,EMP0005,2024-07-27,
P01036,Product_1036,家居,Brand_C,2912,2610,4056g,EMP0008,2024-08-06,
P01037,Product_1037,3C,Brand_E,3223,2871,3552g,EMP0005,2024-11-19,
P01038,Product_1038,圖書,Brand_J,2828,-21,3828g,EMP0005,2024-12-09,2025-02-11
P01039,Product_1039,家居,Brand_B,3718,2792,17x78x36cm,EMP0006,2025-03-06,
P01040,Product_1040,圖書,Brand_B,1744,1369,91x64x65cm,EMP0007,2024-11-11,
P01041,Product_1041,家居,Brand_G,3849,3146,3377g,EMP0001,2025-01-27,
P01042,Product_1042,美妝,Brand_E,2221,1738,36x28x100cm,EMP0008,2024-09-30,
P01043,Product_1043,食品,Brand_F,2472,2197,3552g,EMP0004,2025-01-15,
P01044,Product_1044,美妝,Brand_B,3276,2563,1406g,EMP0000,2025-01-14,
P01045,Product_1045,服飾,Brand_B,190,140,2821g,EMP0003,2024-10-01,2024-12-01
P01046,Product_1046,家居,Brand_H,3305,2643,3363g,EMP0008,2025-04-03,
P01047,Product_1047,服飾,Brand_C,3131,2959,2486g,EMP0000,2025-01-19,
P01048,Product_1048,家居,Brand_B,1618,1224,352g,EMP0002,2025-06-22,
P01049,Product_1049,服飾,Brand_E,520,444,3446g,EMP0005,2025-03-09,
P01050,Product_1050,服飾,Brand_D,546,441,98x84x56cm,EMP0000,2024-07-06,
P01051,Product_1051,圖書,Brand_G,4624,3319,4790g,EMP0006,2025-04-30,
P01052,Product_1052,家居,Brand_E,3477,2858,1258g,EMP0002,2025-05-29,
P01053,Product_1053,3C,Brand_F,723,-24,930g,EMP0007,2024-12-03,
P01054,Product_1054,3C,Brand_E,1848,1531,3404g,EMP0005,2024-09-11,
P01055,Product_1055,家居,Brand_G,3003,2757,2268g,EMP0004,2025-01-08,
P01056,Product_1056,服飾,Brand_F,4194,3239,55x50x27cm,EMP0004,2024-12-16,
P01057,Product_1057,食品,Brand_C,314,227,2124g,EMP0002,2025-02-07,
P01058,Product_1058,3C,Brand_D,1260,1177,653g,EMP0008,2024-11-12,
P01059,Product_1059,服飾,Brand_F,4460,3544,40x81x67cm,EMP0007,2025-01-30,
P01060,Product_1060,家居,Brand_J,145,122,4007g,EMP0004,2024-12-30,
P01061,Product_1061,家居,Brand_J,1087,976,879g,EMP0000,2025-03-22,
P01062,Product_1062,3C,Brand_A,4799,3749,3650g,EMP0007,2025-04-26,
P01063,Product_1063,服飾,Brand_B,3106,2730,64x39x48cm,EMP0000,2025-03-29,
P01064,Product_1064,服飾,Brand_B,1382,1014,680g,EMP0009,2025-03-01,
P01065,Product_1065,食品,Brand_H,428,331,3495g,EMP0007,2024-12-20,
P01066,Product_1066,美妝,Brand_F,238,175,1215g,EMP0001,2025-02-28,
P01067,Product_1067,食品,Brand_H,1299,1173,56x35x95cm,EMP0007,2024-09-14,
P01068,Product_1068,食品,Brand_F,4419,3339,28x60x45cm,EMP0004,2024-10-24,
P01069,Product_1069,美妝,Brand_F,2138,1880,3241g,EMP0005,2025-04-28,
P01070,Product_1070,家居,Brand_D,3630,3397,79x37x82cm,EMP0007,2025-04-14,2025-07-05
P01071,Product_1071,服飾,Brand_G,4600,3827,41x84x57cm,EMP0009,2025-01-15,
P01072,Product_1072,食品,Brand_I,2099,1753,18x40x71cm,EMP0003,2024-07-23,
P01073,Product_1073,圖書,Brand_G,1037,846,30x65x98cm,EMP0003,2024-11-18,
P01074,Product_1074,家居,Brand_F,2634,2058,2053g,EMP0000,2025-04-20,2025-06-22
P01075,Product_1075,食品,Brand_A,4550,3726,4589g,EMP0005,2024-09-08,
P01076,Product_1076,家居,Brand_I,4041,3438,66x57x65cm,EMP0005,2025-05-22,
P01077,Product_1077,食品,Brand_B,423,400,219g,EMP0007,2024-11-30,
P01078,Product_1078,服飾,Brand_G,3494,3265,72x73x64cm,EMP0007,2025-03-31,
P01079,Product_1079,家居,Brand_E,2902,2657,15x54x60cm,EMP0004,2025-04-16,
P01080,Product_1080,食品,Brand_B,4547,4193,3453g,EMP0007,2024-09-18,
P01081,Product_1081,服飾,Brand_I,700,572,38x76x24cm,EMP0009,2024-11-13,
P01082,Product_1082,家居,Brand_D,2717,2348,2888g,EMP0004,2025-03-16,
P01083,Product_1083,服飾,Brand_A,4409,4073,633g,EMP0008,2024-07-12,2025-04-20
P01084,Product_1084,美妝,Brand_I,2109,1684,3468g,EMP0009,2025-02-03,
P01085,Product_1085,圖書,Brand_I,2462,2315,4367g,EMP0006,2024-07-21,
P01086,Product_1086,食品,Brand_J,445,358,3442g,EMP0009,2024-10-19,
P01087,Product_1087,美妝,Brand_B,1463,1244,120g,EMP0006,2025-05-30,
P01088,Product_1088,圖書,Brand_A,1690,1483,19x22x72cm,EMP0008,2024-08-23,
P01089,Product_1089,美妝,Brand_C,4731,4436,82x60x98cm,EMP0009,2025-06-25,
P01090,Product_1090,美妝,Brand_I,1485,1130,4974g,EMP0002,2025-01-13,
P01091,Product_1091,美妝,Brand_B,2358,2091,2531g,EMP0004,2025-06-18,
P01092,Product_1092,服飾,Brand_F,3389,2814,3131g,EMP0003,2025-06-15,
P01093,Product_1093,家居,Brand_J,895,686,100x100x16cm,EMP0009,2024-09-23,
P01094,Product_1094,圖書,Brand_E,2484,2221,4937g,EMP0001,2024-12-06,2025-01-07
P01095,Product_1095,服飾,Brand_E,3719,3117,40x75x54cm,EMP0000,2024-11-20,
P01096,Product_1096,服飾,Brand_I,4348,3762,1241g,EMP0004,2025-04-01,
P01097,Product_1097,服飾,Brand_E,3169,2474,4259g,EMP0009,2025-02-15,
P01098,Product_1098,美妝,Brand_B,3378,2771,4615g,EMP0008,2024-07-24,
P01099,Product_1099,美妝,Brand_H,719,614,38x17x32cm,EMP0003,2025-01-22,2025-07-04
P01100,Product_1100,圖書,Brand_E,4734,3793,3251g,EMP0007,2024-10-28,
P01101,Product_1101,家居,Brand_A,750,562,41x46x25cm,EMP0009,2024-07-22,
P01102,Product_1102,圖書,Brand_I,3896,3664,87x44x93cm,EMP0000,2025-01-21,
P01103,Product_1103,食品,Brand_A,1398,1157,96x35x66cm,EMP0009,2024-11-30,
P01104,Product_1104,服飾,Brand_G,4675,4130,31x64x94cm,EMP0006,2025-04-20,
P01105,Product_1105,食品,Brand_E,3628,2912,3292g,EMP0009,2024-07-27,
P01106,Product_1106,圖書,Brand_C,3794,2992,63x70x60cm,EMP0000,2024-10-16,
P01107,Product_1107,家居,Brand_I,1173,941,1137g,EMP0009,2024-09-22,
P01108,Product_1108,食品,Brand_H,2271,1822,33x36x13cm,EMP0005,2025-06-10,
P01109,Product_1109,食品,Brand_E,3127,2615,45x37x26cm,EMP0006,2025-03-05,
P01110,Product_1110,美妝,Brand_E,3873,3237,3915g,EMP0008,2024-09-10,
P01111,Product_1111,圖書,Brand_E,609,502,2748g,EMP0006,2025-05-24,
P01112,Product_1112,食品,Brand_F,4816,3533,83x39x36cm,EMP0001,2025-01-18,
P01113,Product_1113,家居,Brand_I,4462,3677,2849g,EMP0000,2025-05-06,
P01114,Product_1114,美妝,Brand_I,1425,1058,75x18x20cm,EMP0005,2024-09-23,
P01115,Product_1115,3C,Brand_C,4132,3022,2281g,EMP0009,2025-02-04,
P01116,Product_1116,家居,Brand_J,2640,2463,18x59x99cm,EMP0002,2025-05-17,
P01117,Product_1117,圖書,Brand_F,2363,2011,3818g,EMP0005,2024-08-05,
P01118,Product_1118,3C,Brand_D,1641,1419,30x99x97cm,EMP0001,2024-08-14,
P01119,Product_1119,食品,Brand_A,2947,2359,93x73x31cm,EMP0004,2025-05-18,
P01120,Product_1120,服飾,Brand_J,3676,3409,10x33x53cm,EMP0003,2024-10-07,2025-05-26
P01121,Product_1121,食品,Brand_F,2114,1817,1522g,EMP0006,2024-09-05,
P01122,Product_1122,服飾,Brand_F,3183,-45,3432g,EMP0005,2024-07-09,2025-05-22
P01123,Product_1123,3C,Brand_C,3527,2794,978g,EMP0003,2025-02-25,
P01124,Product_1124,食品,Brand_E,3584,3369,88x24x84cm,EMP0004,2025-05-11,2025-06-28
P01125,Product_1125,食品,Brand_D,355,321,4982g,EMP0002,2024-09-02,
P01126,Product_1126,食品,Brand_B,4313,-48,2786g,EMP0009,2025-04-10,
P01127,Product_1127,食品,Brand_F,2345,1743,85x46x47cm,EMP0002,2024-09-02,
P01128,Product_1128,美妝,Brand_H,1386,1064,1074g,EMP0006,2024-10-01,2025-07-12
P01129,Product_1129,家居,Brand_E,1285,991,3132g,EMP0006,2025-06-25,2025-07-07
P01130,Product_1130,服飾,Brand_F,2467,1894,2396g,EMP0008,2024-10-29,
P01131,Product_1131,美妝,Brand_H,4445,4062,1144g,EMP0002,2024-09-02,
P01132,Product_1132,3C,Brand_H,1954,1383,634g,EMP0008,2025-05-25,
P01133,Product_1133,圖書,Brand_H,3774,2713,28x53x18cm,EMP0000,2024-11-07,2025-04-09
P01134,Product_1134,服飾,Brand_H,574,441,56x37x47cm,EMP0000,2024-12-21,
P01135,Product_1135,美妝,Brand_H,2433,1824,72x95x33cm,EMP0006,2024-08-06,
P01136,Product_1136,圖書,Brand_C,4959,3759,3501g,EMP0003,2025-01-26,
P01137,Product_1137,食品,Brand_B,3875,3486,2228g,EMP0001,2025-03-30,
P01138,Product_1138,服飾,Brand_H,1132,951,73x44x12cm,EMP0008,2025-05-08,
P01139,Product_1139,美妝,Brand_A,2557,1794,567g,EMP0005,2024-10-27,
P01140,Product_1140,家居,Brand_J,1245,1005,34x85x100cm,EMP0000,2025-06-17,2025-07-31
P01141,Product_1141,家居,Brand_I,2107,1690,24x28x72cm,EMP0007,2025-02-26,
P01142,Product_1142,美妝,Brand_H,3922,2857,80x36x64cm,EMP0002,2024-08-31,
P01143,Product_1143,美妝,Brand_C,3879,3371,21x11x26cm,EMP0002,2024-08-28,
P01144,Product_1144,美妝,Brand_F,1218,1066,93x99x39cm,EMP0003,2024-11-04,
P01145,Product_1145,家居,Brand_D,4619,4066,4791g,EMP0007,2024-11-20,
P01146,Product_1146,圖書,Brand_J,3004,2650,35x39x13cm,EMP0000,2024-08-18,
P01147,Product_1147,美妝,Brand_F,1962,1373,12x19x12cm,EMP0006,2024-09-23,
P01148,Product_1148,美妝,Brand_G,2559,2402,15x84x50cm,EMP0005,2024-07-15,2025-02-07
P01149,Product_1149,3C,Brand_E,3065,2769,1024g,EMP0000,2024-09-06,
P01150,Product_1150,食品,Brand_B,2843,2633,1938g,EMP0005,2024-10-16,
P01151,Product_1151,美妝,Brand_A,2483,1748,3698g,EMP0003,2024-08-08,
P01152,Product_1152,圖書,Brand_F,2574,2403,80x91x91cm,EMP0008,2025-05-17,
P01153,Product_1153,圖書,Brand_C,964,870,3856g,EMP0002,2025-01-25,
P01154,Product_1154,食品,Brand_J,4082,3712,93x19x78cm,EMP0000,2025-06-25,
P01155,Product_1155,食品,Brand_C,2755,1992,37x27x48cm,EMP0001,2025-01-15,
P01156,Product_1156,3C,Brand_B,742,657,31x46x85cm,EMP0000,2024-09-28,2025-03-07
P01157,Product_1157,3C,Brand_J,3854,3623,64x95x29cm,EMP0006,2025-04-04,
P01158,Product_1158,食品,Brand_E,4669,4060,16x89x47cm,EMP0005,2024-10-13,
P01159,Product_1159,服飾,Brand_J,4742,3996,46x98x55cm,EMP0005,2025-02-04,2025-07-02
P01160,Product_1160,圖書,Brand_F,1908,1787,4661g,EMP0007,2025-07-12,
P01161,Product_1161,食品,Brand_C,764,619,95x94x70cm,EMP0000,2024-07-30,
P01162,Product_1162,美妝,Brand_D,2640,2244,3054g,EMP0002,2025-03-06,
P01163,Product_1163,圖書,Brand_H,652,534,851g,EMP0009,2025-02-21,
P01164,Product_1164,家居,Brand_B,4677,4364,59x61x18cm,EMP0005,2025-06-28,2025-07-23
P01165,Product_1165,家居,Brand_E,1000,719,64x58x16cm,EMP0006,2024-11-12,
P01166,Product_1166,3C,Brand_A,1339,1105,76x49x49cm,EMP0006,2024-11-27,
P01167,Product_1167,家居,Brand_J,2093,1824,4133g,EMP0007,2024-10-08,
P01168,Product_1168,美妝,Brand_F,1978,1776,83x31x18cm,EMP0008,2024-12-20,
P01169,Product_1169,服飾,Brand_G,3994,3378,61x71x78cm,EMP0005,2024-09-08,
P01170,Product_1170,圖書,Brand_C,2336,2166,3938g,EMP0006,2024-10-22,
P01171,Product_1171,美妝,Brand_C,937,876,2814g,EMP0003,2024-09-23,
P01172,Product_1172,3C,Brand_F,1409,1009,100x31x67cm,EMP0003,2025-04-15,2025-05-12
P01173,Product_1173,3C,Brand_B,2595,2077,28x45x98cm,EMP0003,2024-09-21,
P01174,Product_1174,食品,Brand_E,823,581,98x88x63cm,EMP0003,2025-01-14,
P01175,Product_1175,美妝,Brand_G,3097,2423,42x88x28cm,EMP0004,2025-03-06,
P01176,Product_1176,家居,Brand_C,2872,2396,3778g,EMP0007,2025-01-17,
P01177,Product_1177,3C,Brand_F,3602,3342,39x60x50cm,EMP0006,2024-10-22,
P01178,Product_1178,食品,Brand_C,4695,4280,4360g,EMP0002,2025-02-04,
P01179,Product_1179,食品,Brand_F,4570,3345,109g,EMP0003,2025-06-01,
P01180,Product_1180,圖書,Brand_C,4736,3425,4545g,EMP0007,2024-10-19,
P01181,Product_1181,圖書,Brand_I,1299,1101,4644g,EMP0002,2024-10-15,
P01182,Product_1182,3C,Brand_I,745,620,42x19x49cm,EMP0007,2024-07-08,
P01183,Product_1183,3C,Brand_J,1581,1212,75x25x32cm,EMP0003,2024-07-27,
P01184,Product_1184,家居,Brand_I,4486,-90,25x25x45cm,EMP0008,2024-11-16,
P01185,Product_1185,3C,Brand_E,4863,4532,62x63x83cm,EMP0008,2024-09-11,
P01186,Product_1186,圖書,Brand_J,4311,3451,1076g,EMP0009,2024-12-16,
P01187,Product_1187,服飾,Brand_I,639,590,86x19x73cm,EMP0004,2024-07-14,
P01188,Product_1188,圖書,Brand_G,4742,3775,46x19x54cm,EMP0008,2025-04-09,
P01189,Product_1189,圖書,Brand_A,2174,1923,4467g,EMP0003,2025-02-20,
P01190,Product_1190,美妝,Brand_H,146,119,392g,EMP0008,2024-09-10,
P01191,Product_1191,3C,Brand_D,2268,1657,83x74x62cm,EMP0004,2024-09-26,
P01192,Product_1192,食品,Brand_B,326,304,60x59x97cm,EMP0007,2024-11-24,
P01193,Product_1193,3C,Brand_G,2765,2249,20x42x59cm,EMP0001,2024-07-20,
P01194,Product_1194,圖書,Brand_G,1759,1554,4463g,EMP0009,2024-12-31,
P01195,Product_1195,家居,Brand_G,2420,1916,97x64x42cm,EMP0009,2024-10-14,
P01196,Product_1196,3C,Brand_H,3105,2188,2419g,EMP0000,2025-02-22,
P01197,Product_1197,美妝,Brand_I,4357,3160,1547g,EMP0008,2025-06-04,
P01198,Product_1198,圖書,Brand_G,3343,2755,4080g,EMP0006,2025-01-30,
P01199,Product_1199,服飾,Brand_H,2227,1943,4870g,EMP0004,2025-04-03,
P01200,Product_1200,圖書,Brand_B,4115,3225,4418g,EMP0009,2024-12-25,
P01201,Product_1201,圖書,Brand_G,4537,3965,25x46x45cm,EMP0003,2025-05-09,
P01202,Product_1202,3C,Brand_J,687,601,1180g,EMP0000,2025-01-05,
P01203,Product_1203,3C,Brand_G,2706,2371,3926g,EMP0006,2025-03-08,
P01204,Product_1204,食品,Brand_C,1494,1230,60x20x13cm,EMP0006,2025-02-20,
P01205,Product_1205,食品,Brand_I,331,307,94x38x29cm,EMP0008,2024-12-24,
P01206,Product_1206,食品,Brand_A,3376,2776,4470g,EMP0003,2024-09-20,
P01207,Product_1207,食品,Brand_F,4328,3516,94x46x49cm,EMP0002,2025-01-12,
P01208,Product_1208,3C,Brand_F,898,674,4934g,EMP0005,2024-10-21,
P01209,Product_1209,家居,Brand_C,4081,3170,56x53x34cm,EMP0005,2025-04-20,
P01210,Product_1210,美妝,Brand_I,4282,3042,661g,EMP0005,2025-03-19,
P01211,Product_1211,家居,Brand_J,4580,3932,3717g,EMP0002,2025-01-04,
P01212,Product_1212,3C,Brand_C,1400,1067,979g,EMP0000,2024-09-13,
P01213,Product_1213,食品,Brand_F,4529,3515,2237g,EMP0000,2025-01-10,
P01214,Product_1214,食品,Brand_D,1671,1492,825g,EMP0004,2024-11-19,
P01215,Product_1215,家居,Brand_H,2806,2194,17x73x14cm,EMP0000,2024-10-14,
P01216,Product_1216,3C,Brand_I,347,264,2147g,EMP0006,2025-05-07,
P01217,Product_1217,服飾,Brand_H,315,234,15x73x45cm,EMP0004,2025-04-06,
P01218,Product_1218,美妝,Brand_H,3630,3244,21x33x93cm,EMP0009,2024-11-20,2025-05-26
P01219,Product_1219,家居,Brand_D,2278,1668,29x41x98cm,EMP0009,2024-12-02,2025-01-30
P01220,Product_1220,3C,Brand_D,1356,1103,1721g,EMP0009,2025-07-03,
P01221,Product_1221,圖書,Brand_B,1033,854,14x71x33cm,EMP0003,2025-05-19,
P01222,Product_1222,美妝,Brand_C,3383,2949,2691g,EMP0003,2024-08-14,
P01223,Product_1223,美妝,Brand_C,102,-81,70x50x77cm,EMP0008,2025-06-08,
P01224,Product_1224,美妝,Brand_J,4049,3655,52x92x17cm,EMP0006,2024-11-23,
P01225,Product_1225,食品,Brand_D,488,347,576g,EMP0008,2025-05-16,
P01226,Product_1226,食品,Brand_E,1038,804,3423g,EMP0000,2025-02-14,
P01227,Product_1227,家居,Brand_I,1993,1534,39x35x23cm,EMP0004,2025-04-21,
P01228,Product_1228,圖書,Brand_A,2476,1823,39x31x17cm,EMP0005,2025-01-01,
P01229,Product_1229,服飾,Brand_J,1839,1421,2339g,EMP0002,2025-05-17,2025-07-05
P01230,Product_1230,美妝,Brand_D,1671,1299,76x59x46cm,EMP0002,2024-08-01,
P01231,Product_1231,3C,Brand_I,4823,4006,3674g,EMP0002,2024-10-03,
P01232,Product_1232,食品,Brand_F,3244,2809,2693g,EMP0003,2024-08-03,2025-04-29
P01233,Product_1233,服飾,Brand_E,215,171,25x41x29cm,EMP0002,2024-07-20,
P01234,Product_1234,家居,Brand_A,2208,1943,66x28x91cm,EMP0006,2025-01-29,
P01235,Product_1235,食品,Brand_E,4388,3440,63x12x47cm,EMP0003,2024-09-09,
P01236,Product_1236,服飾,Brand_C,1577,1218,3501g,EMP0003,2024-12-18,
P01237,Product_1237,3C,Brand_H,563,471,3650g,EMP0008,2025-05-10,
P01238,Product_1238,服飾,Brand_E,3816,2694,10x81x15cm,EMP0000,2024-11-23,
P01239,Product_1239,圖書,Brand_B,3069,2210,3414g,EMP0007,2024-11-11,2025-03-19
P01240,Product_1240,美妝,Brand_F,2895,-5,78x84x79cm,EMP0000,2025-02-28,
P01241,Product_1241,美妝,Brand_F,363,339,2620g,EMP0004,2024-10-10,
P01242,Product_1242,圖書,Brand_G,788,694,29x45x34cm,EMP0000,2024-11-07,
P01243,Product_1243,家居,Brand_F,3150,2275,1255g,EMP0001,2025-04-29,
P01244,Product_1244,圖書,Brand_B,1118,1019,2195g,EMP0003,2025-04-18,2025-06-04
